event_date,item_brand,item_category,users,new_users,sessions,pageviews
20201119,Google,Stationery,3,0,0,0
20201119,Android,Lifestyle/Small Goods/,5,0,0,0
20201119,Android,Lifestyle/,2,0,0,0
20201119,#IamRemarkable,Women's,2,0,0,0
20201119,Android,Home/Apparel/Women's/,2,0,0,0
20201119,Google,Home/Shop by Brand/,3,0,0,0
20201119,#IamRemarkable,Home/Apparel/Women's/,6,0,0,0
20201119,Google,Shop by Brand,1,0,0,0
20201119,Google,Uncategorized Items,4,0,0,0
20201119,Android,Accessories,4,0,0,0
20201119,Android,Apparel,2,0,0,0
20201119,Android,New,1,0,0,0
20201119,Android,Men's T-Shirts/,1,0,0,0
20201119,Android,Home/Apparel/Kids/,4,0,0,0
20201119,(not set),Home/Shop by Brand/#IamRemarkable/,1,0,0,0
20201119,#IamRemarkable,Lifestyle/Drinkware/,5,0,0,0
20201119,Android,Home/Shop by Brand/,2,0,0,0
20201119,YouTube,Home/Apparel/,1,0,0,0
20201119,YouTube,Home/Sale/,4,0,0,0
20201119,Google,Men's / Unisex,10,0,0,0
20201119,(not set),Fun/,1,0,0,0
20201119,"",Home/Eco-Friendly/,3,0,0,0
20201119,Google,Water Bottles/,1,0,0,0
20201119,(not set),Android,8,0,0,0
20201119,YouTube,Men's T-Shirts/,1,0,0,0
20201119,Android,Drinkware,1,0,0,0
20201119,Google,Google,4,0,0,0
20201119,(not set),Mugs & Tumblers/,3,0,0,0
20201119,(not set),Water Bottles/,1,0,0,0
20201119,YouTube,Home/Shop by Brand/,1,0,0,0
20201119,Google,Accessories,3,0,0,0
20201119,"",Lifestyle,1,0,0,0
20201119,"","",1,0,0,0
20201119,YouTube,Home/Stationery/Notebooks/,1,0,0,0
20201119,Android,Sale,1,0,0,0
20201119,(not set),Men's T-Shirts,2,0,0,0
20201119,(not set),Writing,4,0,0,0
20201119,Google,Men's T-Shirts,1,0,0,0
20201119,YouTube,Shop by Brand,1,0,0,0
20201119,Android,Shop by Brand,1,0,0,0
20201119,YouTube,Home/Stationery/Stickers/,1,0,0,0
20201120,(not set),(not set),1181,0,0,0
20201120,YouTube,Apparel,5,0,0,0
20201120,Google,Drinkware,6,0,0,0
20201120,Google,Lifestyle,5,0,0,0
20201120,Google,Accessories,8,0,0,0
20201120,Google,New,8,0,0,0
20201120,"",Lifestyle,1,0,0,0
20201120,Google,Apparel,38,0,0,0
20201120,YouTube,Lifestyle,1,0,0,0
20201120,Google,Campus Collection,11,0,0,0
20201120,Google,"",78,0,0,0
20201120,"","",4,0,0,0
20201120,Android,"",11,0,0,0
20201120,(not set),Home/Sale/,127,0,0,0
20201120,YouTube,Home/Shop by Brand/YouTube/,64,0,0,0
20201120,Google,Office,8,0,0,0
20201120,Google,Home/Campus Collection/,49,0,0,0
20201120,YouTube,Home/Apparel/Socks/,3,0,0,0
20201120,(not set),Backpacks/,5,0,0,0
20201120,(not set),Home/Apparel/Hats/,107,0,0,0
20201120,(not set),Home/Apparel/Socks/,14,0,0,0
20201120,Google,Home/Apparel/Socks/,13,0,0,0
20201120,(not set),Home/Shop by Brand/,10,0,0,0
20201120,Android,Home/Shop by Brand/,1,0,0,0
20201120,Google,Home/Sale/,56,0,0,0
20201120,(not set),Home/Apparel/Men's / Unisex/,194,0,0,0
20201120,(not set),Home/Campus Collection/,69,0,0,0
20201120,"",Home/Shop by Brand/#IamRemarkable/,1,0,0,0
20201120,Google,Home/Eco-Friendly/,24,0,0,0
20201120,Google,Home/Apparel/Women's/,33,0,0,0
20201120,Google,Home/Apparel/Men's / Unisex/,138,0,0,0
20201120,Google,Home/Stationery/Stickers/,23,0,0,0
20201120,(not set),Home/Stationery/Stickers/,26,0,0,0
20201120,Android,Mugs & Tumblers/,1,0,0,0
20201120,(not set),Women's,61,0,0,0
20201120,(not set),Men's / Unisex,99,0,0,0
20201120,Google,Home/Apparel/Kids/,36,0,0,0
20201120,Google,Home/New/,61,0,0,0
20201120,(not set),Home/Apparel/Kids/,38,0,0,0
20201120,(not set),Lifestyle/Drinkware/,85,0,0,0
20201120,(not set),Drinkware,46,0,0,0
20201120,(not set),Sale,97,0,0,0
20201120,(not set),Home/Shop by Brand/YouTube/,64,0,0,0
20201120,Google,Lifestyle/Drinkware/,40,0,0,0
20201120,YouTube,Home/Apparel/Hats/,80,0,0,0
20201120,(not set),Notebooks,5,0,0,0
20201120,(not set),Home/New/,78,0,0,0
20201120,(not set),Home/Apparel/Women's/,80,0,0,0
20201120,(not set),Home/Shop by Brand/Google/,44,0,0,0
20201120,Google,Home/Stationery/Notebooks/,23,0,0,0
20201120,#IamRemarkable,Home/Apparel/Women's/,5,0,0,0
20201120,(not set),Campus Collection,26,0,0,0
20201120,(not set),Apparel,33,0,0,0
20201120,Google,Lifestyle/Bags/,41,0,0,0
20201120,(not set),Home/Stationery/Writing/,17,0,0,0
20201120,(not set),Google,36,0,0,0
20201120,(not set),Kids,11,0,0,0
20201120,(not set),Home/Apparel/,70,0,0,0
20201120,Google,Home/Apparel/,48,0,0,0
20201120,(not set),Home/Stationery/Notebooks/,27,0,0,0
20201120,(not set),Bags,37,0,0,0
20201120,YouTube,Home/Sale/,4,0,0,0
20201120,(not set),Lifestyle/Small Goods/,60,0,0,0
20201120,Google,Home/Stationery/Writing/,15,0,0,0
20201120,"",Home/Eco-Friendly/,4,0,0,0
20201120,Google,Lifestyle/,18,0,0,0
20201120,(not set),Lifestyle/Bags/,67,0,0,0
20201120,Android,Lifestyle/Small Goods/,4,0,0,0
20201120,(not set),New,27,0,0,0
20201120,Google,Home/Apparel/Hats/,29,0,0,0
20201120,Google,Lifestyle/Small Goods/,24,0,0,0
20201120,#IamRemarkable,Home/Shop by Brand/,2,0,0,0
20201120,(not set),Home/Stationery/,34,0,0,0
20201120,(not set),Lifestyle,22,0,0,0
20201120,(not set),Home/Eco-Friendly/,57,0,0,0
20201120,(not set),Eco-Friendly,41,0,0,0
20201120,"",Home/Stationery/Writing/,1,0,0,0
20201120,Android,Drinkware,3,0,0,0
20201120,(not set),Writing,3,0,0,0
20201120,(not set),Small Goods,41,0,0,0
20201120,(not set),Men's T-Shirts,4,0,0,0
20201120,Android,Home/Sale/,7,0,0,0
20201120,Google,Home/Stationery/,20,0,0,0
20201120,Google,Notebooks,1,0,0,0
20201120,Android,Lifestyle/Drinkware/,10,0,0,0
20201120,(not set),Accessories/,3,0,0,0
20201120,#IamRemarkable,Accessories/,1,0,0,0
20201120,(not set),Home/Shop by Brand/Android/,7,0,0,0
20201120,Android,Android,1,0,0,0
20201120,(not set),Android,2,0,0,0
20201120,Google,Home/Shop by Brand/,3,0,0,0
20201120,#IamRemarkable,Lifestyle/,1,0,0,0
20201120,Google,Home/Shop by Brand/Google/,18,0,0,0
20201120,(not set),Lifestyle/,35,0,0,0
20201120,Google,Men's / Unisex,18,0,0,0
20201120,Google,Fun,2,0,0,0
20201120,Google,Uncategorized Items,6,0,0,0
20201120,Android,Accessories,1,0,0,0
20201120,Google,Small Goods,6,0,0,0
20201120,Google,Men's T-Shirts/,13,0,0,0
20201120,Android,Home/Stationery/Stickers/,7,0,0,0
20201120,Google,Mugs & Tumblers/,5,0,0,0
20201120,(not set),Mugs & Tumblers/,5,0,0,0
20201120,YouTube,Home/Apparel/Men's / Unisex/,9,0,0,0
20201120,(not set),Men's T-Shirts/,15,0,0,0
20201120,(not set),Stationery,16,0,0,0
20201120,Google,Accessories/,1,0,0,0
20201120,Android,Home/Apparel/Hats/,1,0,0,0
20201120,Google,Kids,2,0,0,0
20201120,Android,Home/Shop by Brand/Android/,5,0,0,0
20201120,Google,Water Bottles/,1,0,0,0
20201120,(not set),Shop by Brand,2,0,0,0
20201120,Google,Shop by Brand,3,0,0,0
20201120,Android,New,2,0,0,0
20201120,Google,Google,3,0,0,0
20201120,Google,Stationery,3,0,0,0
20201120,Android,Notebooks & Journals,1,0,0,0
20201120,YouTube,"",3,0,0,0
20201120,(not set),Home/Shop by Brand/#IamRemarkable/,2,0,0,0
20201120,#IamRemarkable,Home/Shop by Brand/#IamRemarkable/,1,0,0,0
20201120,YouTube,Home/Stationery/Stickers/,1,0,0,0
20201120,Google,Women's,6,0,0,0
20201120,(not set),Office/,3,0,0,0
20201120,Google,Office/,3,0,0,0
20201120,"",Home/New/,2,0,0,0
20201120,Google,Clearance,3,0,0,0
20201120,Google,Writing Instruments,1,0,0,0
20201120,Android,Backpacks/,1,0,0,0
20201120,#IamRemarkable,Women's,1,0,0,0
20201120,#IamRemarkable,Lifestyle/Drinkware/,1,0,0,0
20201120,Google,Bags,8,0,0,0
20201120,Android,Accessories/,1,0,0,0
20201120,Android,Small Goods,2,0,0,0
20201120,(not set),Accessories,1,0,0,0
20201120,YouTube,Shop by Brand,1,0,0,0
20201120,Android,Apparel,2,0,0,0
20201120,Google,Backpacks/,5,0,0,0
20201120,Android,Home/Apparel/Women's/,4,0,0,0
20201120,Google,Eco-Friendly,1,0,0,0
20201120,(not set),Water Bottles/,1,0,0,0
20201120,YouTube,Home/Shop by Brand/,3,0,0,0
20201120,Google,Sale,2,0,0,0
20201120,Android,Home/Apparel/Kids/,2,0,0,0
20201120,Android,Lifestyle/,2,0,0,0
20201120,#IamRemarkable,Home/Apparel/Men's / Unisex/,1,0,0,0
20201120,Android,Home/Stationery/,1,0,0,0
20201121,(not set),(not set),816,0,0,0
20201121,Google,Apparel,22,0,0,0
20201121,Google,Lifestyle,3,0,0,0
20201121,Google,"",46,0,0,0
20201121,#IamRemarkable,"",3,0,0,0
20201121,Google,New,6,0,0,0
20201121,(not set),Home/Sale/,77,0,0,0
20201121,Google,Drinkware,7,0,0,0
20201121,(not set),Home/Apparel/Kids/,30,0,0,0
20201121,Google,Accessories,5,0,0,0
20201121,Google,Home/Sale/,27,0,0,0
20201121,Google,Shop by Brand,3,0,0,0
20201121,Google,Campus Collection,3,0,0,0
20201121,(not set),Home/Apparel/Socks/,9,0,0,0
20201121,Google,Home/Apparel/Socks/,9,0,0,0
20201121,(not set),Home/Shop by Brand/YouTube/,65,0,0,0
20201121,(not set),Backpacks/,4,0,0,0
20201121,Google,Backpacks/,4,0,0,0
20201121,(not set),Home/Apparel/Men's / Unisex/,111,0,0,0
20201121,#IamRemarkable,Home/Apparel/Men's / Unisex/,2,0,0,0
20201121,(not set),Home/Eco-Friendly/,42,0,0,0
20201121,Google,Home/Stationery/Stickers/,11,0,0,0
20201121,Google,Small Goods,2,0,0,0
20201121,Google,Home/Apparel/Men's / Unisex/,82,0,0,0
20201121,(not set),Home/Apparel/Women's/,34,0,0,0
20201121,Google,Lifestyle/Bags/,30,0,0,0
20201121,(not set),Home/Campus Collection/,24,0,0,0
20201121,(not set),Home/Shop by Brand/Google/,32,0,0,0
20201121,Google,Home/Apparel/Women's/,18,0,0,0
20201121,(not set),Lifestyle/Small Goods/,43,0,0,0
20201121,Google,Home/Stationery/Writing/,7,0,0,0
20201121,Google,Home/Apparel/,41,0,0,0
20201121,(not set),Men's / Unisex,47,0,0,0
20201121,(not set),New,15,0,0,0
20201121,Google,Home/Eco-Friendly/,20,0,0,0
20201121,(not set),Home/New/,44,0,0,0
20201121,(not set),Bags,25,0,0,0
20201121,YouTube,Home/Apparel/Hats/,73,0,0,0
20201121,(not set),Women's,18,0,0,0
20201121,(not set),Lifestyle/Drinkware/,61,0,0,0
20201121,(not set),Lifestyle/Bags/,50,0,0,0
20201121,Android,Home/Shop by Brand/Android/,4,0,0,0
20201121,(not set),Eco-Friendly,21,0,0,0
20201121,Google,Lifestyle/,13,0,0,0
20201121,(not set),Home/Apparel/Hats/,92,0,0,0
20201121,(not set),Lifestyle/,27,0,0,0
20201121,(not set),Home/Apparel/,59,0,0,0
20201121,(not set),Drinkware,39,0,0,0
20201121,(not set),Google,29,0,0,0
20201121,YouTube,Home/Shop by Brand/YouTube/,65,0,0,0
20201121,Google,Home/Stationery/,21,0,0,0
20201121,Google,Eco-Friendly,1,0,0,0
20201121,Google,Lifestyle/Drinkware/,21,0,0,0
20201121,Android,Lifestyle/Drinkware/,10,0,0,0
20201121,Google,Home/Apparel/Hats/,19,0,0,0
20201121,Google,Home/Campus Collection/,18,0,0,0
20201121,(not set),Stationery,11,0,0,0
20201121,(not set),Shop by Brand,3,0,0,0
20201121,(not set),Sale,62,0,0,0
20201121,(not set),Writing,2,0,0,0
20201121,(not set),Small Goods,31,0,0,0
20201121,Google,Home/New/,31,0,0,0
20201121,(not set),Lifestyle,20,0,0,0
20201121,(not set),Apparel,34,0,0,0
20201121,(not set),Home/Stationery/Notebooks/,18,0,0,0
20201121,Google,Home/Stationery/Notebooks/,14,0,0,0
20201121,(not set),Home/Stationery/,27,0,0,0
20201121,(not set),Home/Stationery/Writing/,7,0,0,0
20201121,Google,Lifestyle/Small Goods/,14,0,0,0
20201121,Google,Home/Apparel/Kids/,25,0,0,0
20201121,Google,Water Bottles/,1,0,0,0
20201121,Android,Home/Stationery/,1,0,0,0
20201121,Google,Google,1,0,0,0
20201121,Google,Men's T-Shirts/,8,0,0,0
20201121,Google,Office,4,0,0,0
20201121,YouTube,"",2,0,0,0
20201121,YouTube,Apparel,3,0,0,0
20201121,Android,Accessories,3,0,0,0
20201121,Google,Fun,1,0,0,0
20201121,Android,Home/Apparel/Kids/,3,0,0,0
20201121,Google,Bags,8,0,0,0
20201121,(not set),Home/Stationery/Stickers/,12,0,0,0
20201121,Google,Mugs & Tumblers/,1,0,0,0
20201121,#IamRemarkable,Apparel,1,0,0,0
20201121,Google,Clearance,1,0,0,0
20201121,Android,Small Goods,2,0,0,0
20201121,(not set),Men's T-Shirts/,10,0,0,0
20201121,(not set),Notebooks,6,0,0,0
20201121,(not set),Home/Shop by Brand/Android/,6,0,0,0
20201121,"",Home/Shop by Brand/Android/,1,0,0,0
20201121,#IamRemarkable,Home/Shop by Brand/,2,0,0,0
20201121,(not set),Android,1,0,0,0
20201121,YouTube,Home/Apparel/Men's / Unisex/,2,0,0,0
20201121,(not set),Kids,7,0,0,0
20201121,YouTube,Home/Sale/,5,0,0,0
20201121,Android,Home/New/,1,0,0,0
20201121,"",Home/New/,1,0,0,0
20201121,Android,Home/Eco-Friendly/,1,0,0,0
20201121,(not set),Home/Shop by Brand/,11,0,0,0
20201121,YouTube,Home/Eco-Friendly/,2,0,0,0
20201121,Google,Home/Black Lives Matter/,1,0,0,0
20201121,Google,Uncategorized Items,4,0,0,0
20201121,Android,Notebooks & Journals,1,0,0,0
20201121,"",Small Goods,1,0,0,0
20201121,Google,Home/Shop by Brand/,5,0,0,0
20201121,#IamRemarkable,Home/Apparel/Women's/,3,0,0,0
20201121,Google,Men's / Unisex,6,0,0,0
20201121,Android,Home/Sale/,4,0,0,0
20201121,Google,Home/Shop by Brand/Google/,7,0,0,0
20201121,Google,Sale,2,0,0,0
20201121,YouTube,Men's T-Shirts/,1,0,0,0
20201121,"",Home/Eco-Friendly/,2,0,0,0
20201121,Google,Stationery,1,0,0,0
20201121,Google,Office/,3,0,0,0
20201121,"",Uncategorized Items,1,0,0,0
20201121,(not set),Mugs & Tumblers/,1,0,0,0
20201121,#IamRemarkable,Stationery,1,0,0,0
20201121,(not set),Office/,3,0,0,0
20201121,(not set),Accessories/,1,0,0,0
20201121,#IamRemarkable,Home/Stationery/Notebooks/,1,0,0,0
20201121,YouTube,Home/Apparel/,1,0,0,0
20201121,Android,Lifestyle/Small Goods/,3,0,0,0
20201121,Android,"",1,0,0,0
20201121,Android,Apparel,1,0,0,0
20201121,(not set),Home/Shop by Brand/#IamRemarkable/,1,0,0,0
20201121,#IamRemarkable,Home/Shop by Brand/#IamRemarkable/,1,0,0,0
20201121,YouTube,Home/Shop by Brand/,1,0,0,0
20201121,(not set),Campus Collection,7,0,0,0
20201121,Google,Notebooks,1,0,0,0
20201121,"","",1,0,0,0
20201121,YouTube,Office,1,0,0,0
20201121,YouTube,Home/Apparel/Socks/,1,0,0,0
20201121,Android,Home/Stationery/Stickers/,1,0,0,0
20201121,YouTube,Home/Stationery/Stickers/,1,0,0,0
20201121,(not set),Men's T-Shirts,1,0,0,0
20201121,#IamRemarkable,Accessories/,1,0,0,0
20201121,(not set),Water Bottles/,1,0,0,0
20201121,(not set),Fun/,1,0,0,0
20201121,#IamRemarkable,Women's,1,0,0,0
20201121,Android,Fun/,1,0,0,0
20201122,(not set),(not set),687,0,0,0
20201122,Google,"",63,0,0,0
20201122,Android,"",5,0,0,0
20201122,YouTube,"",5,0,0,0
20201122,#IamRemarkable,"",1,0,0,0
20201122,Google,Uncategorized Items,4,0,0,0
20201122,Android,Accessories,4,0,0,0
20201122,Google,Lifestyle,4,0,0,0
20201122,Google,New,2,0,0,0
20201122,Google,Apparel,18,0,0,0
20201122,(not set),Home/Campus Collection/,28,0,0,0
20201122,Google,Home/Sale/,33,0,0,0
20201122,(not set),Home/Apparel/Socks/,5,0,0,0
20201122,Google,Kids-Youth/,1,0,0,0
20201122,(not set),Home/Apparel/Kids/,24,0,0,0
20201122,Android,Home/Sale/,7,0,0,0
20201122,Google,Home/Stationery/Stickers/,13,0,0,0
20201122,(not set),Home/Stationery/Stickers/,15,0,0,0
20201122,(not set),Mugs & Tumblers/,5,0,0,0
20201122,Google,Mugs & Tumblers/,4,0,0,0
20201122,(not set),Stationery,9,0,0,0
20201122,(not set),Lifestyle/Small Goods/,20,0,0,0
20201122,(not set),Home/Stationery/,22,0,0,0
20201122,(not set),Small Goods,15,0,0,0
20201122,(not set),Men's T-Shirts/,30,0,0,0
20201122,(not set),Home/Sale/,83,0,0,0
20201122,(not set),Bags,12,0,0,0
20201122,Google,Men's T-Shirts/,26,0,0,0
20201122,(not set),Men's T-Shirts,6,0,0,0
20201122,(not set),Home/Apparel/Hats/,85,0,0,0
20201122,(not set),Lifestyle,20,0,0,0
20201122,(not set),Campus Collection,8,0,0,0
20201122,(not set),Home/Apparel/Men's / Unisex/,88,0,0,0
20201122,Google,Home/Apparel/Men's / Unisex/,62,0,0,0
20201122,Android,Lifestyle/,3,0,0,0
20201122,(not set),Home/Shop by Brand/YouTube/,53,0,0,0
20201122,(not set),Google,18,0,0,0
20201122,(not set),Home/Shop by Brand/Google/,26,0,0,0
20201122,(not set),Home/Apparel/Women's/,23,0,0,0
20201122,(not set),Sale,64,0,0,0
20201122,(not set),Eco-Friendly,14,0,0,0
20201122,(not set),Lifestyle/,26,0,0,0
20201122,Google,Home/New/,33,0,0,0
20201122,Google,Home/Shop by Brand/Google/,13,0,0,0
20201122,Google,Stationery,4,0,0,0
20201122,YouTube,Home/Apparel/Hats/,73,0,0,0
20201122,(not set),Home/Apparel/,50,0,0,0
20201122,(not set),Home/Shop by Brand/Android/,12,0,0,0
20201122,(not set),Home/New/,42,0,0,0
20201122,YouTube,Home/Shop by Brand/YouTube/,53,0,0,0
20201122,(not set),Home/Eco-Friendly/,27,0,0,0
20201122,(not set),Android,3,0,0,0
20201122,(not set),Men's / Unisex,44,0,0,0
20201122,(not set),Lifestyle/Drinkware/,30,0,0,0
20201122,Google,Home/Eco-Friendly/,15,0,0,0
20201122,(not set),Lifestyle/Bags/,29,0,0,0
20201122,Google,Men's / Unisex,9,0,0,0
20201122,Google,Home/Apparel/Kids/,19,0,0,0
20201122,Google,Home/Apparel/,31,0,0,0
20201122,Google,Home/Campus Collection/,21,0,0,0
20201122,(not set),Home/Stationery/Notebooks/,5,0,0,0
20201122,Google,Home/Apparel/Hats/,12,0,0,0
20201122,(not set),New,12,0,0,0
20201122,Google,Home/Apparel/Women's/,8,0,0,0
20201122,(not set),Accessories/,5,0,0,0
20201122,(not set),Home/Stationery/Writing/,5,0,0,0
20201122,Android,Lifestyle/Drinkware/,7,0,0,0
20201122,(not set),Drinkware,20,0,0,0
20201122,Google,Home/Stationery/,15,0,0,0
20201122,Google,Drinkware,3,0,0,0
20201122,Google,Lifestyle/Drinkware/,8,0,0,0
20201122,#IamRemarkable,Home/Shop by Brand/,1,0,0,0
20201122,Google,Bags,4,0,0,0
20201122,Google,Campus Collection,2,0,0,0
20201122,Android,New,2,0,0,0
20201122,(not set),Kids-Youth/,1,0,0,0
20201122,Android,Home/Shop by Brand/Android/,7,0,0,0
20201122,#IamRemarkable,Home/Apparel/,3,0,0,0
20201122,"",Home/Eco-Friendly/,3,0,0,0
20201122,(not set),Apparel,23,0,0,0
20201122,Google,Home/Stationery/Notebooks/,3,0,0,0
20201122,Google,Lifestyle/Bags/,20,0,0,0
20201122,(not set),Home/Shop by Brand/,5,0,0,0
20201122,Google,Eco-Friendly,1,0,0,0
20201122,Android,Home/Stationery/,1,0,0,0
20201122,(not set),Notebooks,1,0,0,0
20201122,YouTube,Accessories/,1,0,0,0
20201122,Android,Home/Apparel/Kids/,4,0,0,0
20201122,#IamRemarkable,Accessories/,3,0,0,0
20201122,Google,Home/Stationery/Writing/,4,0,0,0
20201122,Android,Lifestyle/Small Goods/,1,0,0,0
20201122,"",Home/Shop by Brand/Android/,3,0,0,0
20201122,YouTube,Apparel,1,0,0,0
20201122,"",Lifestyle,1,0,0,0
20201122,(not set),Home/Shop by Brand/#IamRemarkable/,1,0,0,0
20201122,Google,Lifestyle/Small Goods/,7,0,0,0
20201122,YouTube,Home/Apparel/,1,0,0,0
20201122,(not set),Kids,6,0,0,0
20201122,Google,Writing,1,0,0,0
20201122,Google,Office/,1,0,0,0
20201122,Google,Lifestyle/,13,0,0,0
20201122,(not set),Office/,2,0,0,0
20201122,(not set),Water Bottles/,2,0,0,0
20201122,(not set),Women's,16,0,0,0
20201122,Google,Home/Shop by Brand/,2,0,0,0
20201122,Android,Home/Apparel/,2,0,0,0
20201122,Android,Home/Apparel/Hats/,1,0,0,0
20201122,Google,Sale,4,0,0,0
20201122,Google,Shop by Brand,1,0,0,0
20201122,#IamRemarkable,Apparel,1,0,0,0
20201122,(not set),Backpacks/,2,0,0,0
20201122,Google,Backpacks/,2,0,0,0
20201122,Google,Google,1,0,0,0
20201122,Google,Home/Apparel/Socks/,4,0,0,0
20201122,YouTube,Home/Sale/,1,0,0,0
20201122,#IamRemarkable,Home/Apparel/Women's/,7,0,0,0
20201122,#IamRemarkable,Women's,1,0,0,0
20201122,(not set),Office,1,0,0,0
20201122,(not set),Writing,2,0,0,0
20201122,Android,Drinkware,1,0,0,0
20201122,Android,Apparel,1,0,0,0
20201122,Android,Home/Apparel/Socks/,1,0,0,0
20201122,Google,Office,1,0,0,0
20201122,"",Home/Shop by Brand/#IamRemarkable/,1,0,0,0
20201122,Android,Home/Stationery/Stickers/,2,0,0,0
20201122,Google,Accessories/,1,0,0,0
20201122,YouTube,Home/Stationery/Notebooks/,1,0,0,0
20201122,"",Writing Instruments,1,0,0,0
20201122,"","",1,0,0,0
20201122,YouTube,Home/Stationery/Stickers/,1,0,0,0
20201122,"",Home/New/,2,0,0,0
20201122,YouTube,Men's T-Shirts,1,0,0,0
20201122,YouTube,Men's T-Shirts/,1,0,0,0
20201122,Android,Mugs & Tumblers/,1,0,0,0
20201122,YouTube,Home/Shop by Brand/,2,0,0,0
20201122,(not set),Shop by Brand,1,0,0,0
20201122,Android,Small Goods,1,0,0,0
20201122,Google,Kids,2,0,0,0
20201122,Google,Water Bottles/,2,0,0,0
20201123,#IamRemarkable,"",1,0,0,0
20201123,Google,Apparel,40,0,0,0
20201123,Google,"",46,0,0,0
20201123,Google,Drinkware,11,0,0,0
20201123,YouTube,"",9,0,0,0
20201123,Google,Clearance,4,0,0,0
20201123,YouTube,Apparel,18,0,0,0
20201123,Google,Shop by Brand,6,0,0,0
20201123,Google,Bags,7,0,0,0
20201123,(not set),Home/Shop by Brand/YouTube/,63,0,0,0
20201123,YouTube,Home/Shop by Brand/YouTube/,63,0,0,0
20201123,Google,Home/Campus Collection/,21,0,0,0
20201123,(not set),Home/Campus Collection/,33,0,0,0
20201123,(not set),Home/Apparel/Women's/,66,0,0,0
20201123,"",Home/Gift Cards/,1,0,0,0
20201123,Google,Uncategorized Items,7,0,0,0
20201123,Google,Home/Apparel/Socks/,8,0,0,0
20201123,(not set),Home/Apparel/Socks/,13,0,0,0
20201123,YouTube,Home/Apparel/Socks/,5,0,0,0
20201123,Google,Office,11,0,0,0
20201123,(not set),Home/Stationery/Stickers/,18,0,0,0
20201123,Google,Home/Stationery/Stickers/,14,0,0,0
20201123,YouTube,Home/Apparel/,3,0,0,0
20201123,(not set),Home/Sale/,113,0,0,0
20201123,Google,Home/Sale/,47,0,0,0
20201123,Google,New,14,0,0,0
20201123,(not set),Home/Apparel/Men's / Unisex/,174,0,0,0
20201123,Android,Home/Stationery/Stickers/,6,0,0,0
20201123,(not set),Lifestyle/Drinkware/,59,0,0,0
20201123,Android,Home/Sale/,9,0,0,0
20201123,Google,Home/Apparel/,38,0,0,0
20201123,(not set),Lifestyle/,44,0,0,0
20201123,YouTube,Home/Apparel/Hats/,82,0,0,0
20201123,Google,Home/Apparel/Hats/,35,0,0,0
20201123,(not set),Home/Stationery/Notebooks/,21,0,0,0
20201123,(not set),Home/Stationery/,29,0,0,0
20201123,(not set),Home/New/,72,0,0,0
20201123,"",Home/New/,2,0,0,0
20201123,(not set),Home/Apparel/,66,0,0,0
20201123,(not set),Eco-Friendly,23,0,0,0
20201123,Google,Lifestyle/Drinkware/,26,0,0,0
20201123,(not set),Home/Eco-Friendly/,46,0,0,0
20201123,Google,Lifestyle/Bags/,31,0,0,0
20201123,Google,Home/Apparel/Kids/,27,0,0,0
20201123,(not set),Men's / Unisex,82,0,0,0
20201123,(not set),Android,5,0,0,0
20201123,Android,Home/Shop by Brand/Android/,6,0,0,0
20201123,Google,Home/Shop by Brand/,2,0,0,0
20201123,(not set),Home/Apparel/Hats/,114,0,0,0
20201123,(not set),New,15,0,0,0
20201123,(not set),Women's,52,0,0,0
20201123,Google,Home/Apparel/Men's / Unisex/,124,0,0,0
20201123,(not set),Sale,85,0,0,0
20201123,(not set),Accessories/,4,0,0,0
20201123,Google,Accessories/,2,0,0,0
20201123,(not set),Home/Shop by Brand/Google/,39,0,0,0
20201123,(not set),Small Goods,31,0,0,0
20201123,(not set),Lifestyle/Bags/,46,0,0,0
20201123,Google,Home/Stationery/,22,0,0,0
20201123,(not set),Shop by Brand,5,0,0,0
20201123,Google,Home/New/,61,0,0,0
20201123,(not set),Google,27,0,0,0
20201123,(not set),(not set),1086,0,0,0
20201123,Google,Home/Stationery/Notebooks/,14,0,0,0
20201123,Google,Writing,3,0,0,0
20201123,(not set),Drinkware,32,0,0,0
20201123,(not set),Stationery,10,0,0,0
20201123,(not set),Lifestyle,30,0,0,0
20201123,(not set),Water Bottles/,2,0,0,0
20201123,Google,Water Bottles/,2,0,0,0
20201123,#IamRemarkable,Lifestyle/Drinkware/,2,0,0,0
20201123,(not set),Lifestyle/Small Goods/,40,0,0,0
20201123,(not set),Office/,3,0,0,0
20201123,Google,Office/,3,0,0,0
20201123,#IamRemarkable,Home/Apparel/,1,0,0,0
20201123,(not set),Notebooks,8,0,0,0
20201123,Google,Home/Eco-Friendly/,22,0,0,0
20201123,(not set),Home/Apparel/Kids/,35,0,0,0
20201123,Google,Men's T-Shirts/,17,0,0,0
20201123,(not set),Men's T-Shirts/,18,0,0,0
20201123,(not set),Accessories,2,0,0,0
20201123,Google,Home/Shop by Brand/Google/,20,0,0,0
20201123,(not set),Bags,22,0,0,0
20201123,Google,Lifestyle/,20,0,0,0
20201123,(not set),Campus Collection,16,0,0,0
20201123,Android,Home/Apparel/Kids/,8,0,0,0
20201123,Google,Lifestyle/Small Goods/,14,0,0,0
20201123,(not set),Home/Stationery/Writing/,13,0,0,0
20201123,(not set),Apparel,37,0,0,0
20201123,#IamRemarkable,Home/Apparel/Women's/,6,0,0,0
20201123,YouTube,Men's T-Shirts/,1,0,0,0
20201123,(not set),Home/Shop by Brand/,8,0,0,0
